交易日期,指数涨跌幅,持有股票代码,持有股票名称,涨跌幅,策略净值,沪深300指数
2010-01-18,0.0051528423900966125,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,0.01900328671786533,1.0343242763591072,0.9790249921413638
2010-01-19,0.0019419062103291918,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.0007740490726078075,1.0335236586122156,0.9809261668536706
2010-01-20,-0.03223052890934286,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.030284914238890126,1.0022234832472807,0.9493103976749625
2010-01-21,0.004165642931929225,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,0.0056076187690485835,1.0078435704627193,0.9532648858232441
2010-01-22,-0.012432471760918218,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.02375493149294139,0.983902315490776,0.9414134470495716
2010-01-25,-0.011343067562593623,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.014554580227279068,0.9695820303041599,0.9307349307153542
2010-01-26,-0.025605961994150328,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.031584620694543486,0.9389581496447577,0.9069025674528287
2010-01-27,-0.013639768385131812,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,-0.002662732809611934,0.936457954972846,0.8945326264848907
2010-01-28,0.0025023713751726184,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,0.016068380241158753,0.9515053174732077,0.8967710793235645
2010-01-29,-0.0007531412069594623,sh600012 sh600028 sh600035 sh600051 sh600123 sh600138 sh600139 sh600153 sh600196 sh600210 sh600231 sh600248 sh600258 sh600269 sh600356 sh600366 sh600508 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601899 sz000027 sz000150 sz000402 sz000407 sz000521 sz000529 sz000539 sz000564 sz000568 sz000589 sz000597 sz000651 sz000679 sz000708 sz000726 sz000778 sz000876 sz000888 sz002014 sz002045 sz002200 sz002203 sz002242 ,皖通高速 中国石化 楚天高速 宁波联合 兰花科创 中青旅 西部资源 建发股份 复星医药 紫江企业 凌钢股份 延长化建 首旅股份 赣粤高速 恒丰纸业 宁波韵升 上海能源 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 紫金矿业 深圳能源 宜华地产 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 西安民生 泸州老窖 黔轮胎Ａ 东北制药 格力电器 大连友谊 大冶特钢 鲁泰Ａ 新兴铸管 新希望 峨眉山Ａ 永新股份 广州国光 绿大地 海亮股份 九阳股份 ,0.004411204851435091,0.9557026023458117,0.8960956840705164
2010-02-01,-0.01605665144164381,sh600012 sh600028 sh600051 sh600123 sh600138 sh600153 sh600162 sh600196 sh600210 sh600219 sh600231 sh600248 sh600258 sh600261 sh600269 sh600356 sh600366 sh600516 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601699 sh601899 sz000014 sz000027 sz000402 sz000407 sz000521 sz000529 sz000539 sz000568 sz000597 sz000651 sz000668 sz000679 sz000726 sz000778 sz000876 sz000900 sz002014 sz002033 sz002200 sz002203 sz002242 ,皖通高速 中国石化 宁波联合 兰花科创 中青旅 建发股份 香江控股 复星医药 紫江企业 南山铝业 凌钢股份 延长化建 首旅股份 浙江阳光 赣粤高速 恒丰纸业 宁波韵升 方大炭素 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 潞安环能 紫金矿业 沙河股份 深圳能源 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 泸州老窖 东北制药 格力电器 荣丰控股 大连友谊 鲁泰Ａ 新兴铸管 新希望 现代投资 永新股份 丽江旅游 绿大地 海亮股份 九阳股份 ,-0.00933907189038985,0.9467772270366716,0.8817073880130347
2010-02-02,-0.0020674296723418584,sh600012 sh600028 sh600051 sh600123 sh600138 sh600153 sh600162 sh600196 sh600210 sh600219 sh600231 sh600248 sh600258 sh600261 sh600269 sh600356 sh600366 sh600516 sh600519 sh600563 sh600573 sh600607 sh600622 sh600642 sh600743 sh600811 sh600987 sh601001 sh601699 sh601899 sz000014 sz000027 sz000402 sz000407 sz000521 sz000529 sz000539 sz000568 sz000597 sz000651 sz000668 sz000679 sz000726 sz000778 sz000876 sz000900 sz002014 sz002033 sz002200 sz002203 sz002242 ,皖通高速 中国石化 宁波联合 兰花科创 中青旅 建发股份 香江控股 复星医药 紫江企业 南山铝业 凌钢股份 延长化建 首旅股份 浙江阳光 赣粤高速 恒丰纸业 宁波韵升 方大炭素 贵州茅台 法拉电子 惠泉啤酒 上实医药 嘉宝集团 申能股份 华远地产 东方集团 航民股份 大同煤业 潞安环能 紫金矿业 沙河股份 深圳能源 金融街 胜利股份 美菱电器 广弘控股 粤电力Ａ 泸州老窖 东北制药 格力电器 荣丰控股 大连友谊 鲁泰Ａ 新兴铸管 新希望 现代投资 永新股份 丽江旅游 绿大地 海亮股份 九阳股份 ,-0.005308769409370306,0.9417510050562908,0.8798845199967336
