交易日期,买入股票代码,买入股票名称,选股下周期涨跌幅,资金曲线,资金曲线对数,ma_5,signal,pos,实际下周期涨跌,实际资金曲线
2011-06-30,sh600593 sz002103 sz002175 ,大连圣亚 广博股份 广陆数测 ,-0.007805563250208758,32.415284333754556,1.510749835411051,30.3107934706752,1,1.0,-0.007805563250208758,82.4302751793102
2011-07-29,sh600099 sh600241 sz002066 ,林海股份 时代万恒 瑞泰科技 ,0.0031163853985962664,32.51630285254362,1.5121011598612077,31.49239618185298,1,1.0,0.0031163853985962664,82.68715968528127
2011-08-31,sh600593 sz000582 sz002239 ,大连圣亚 北海港 金飞达 ,0.08284899270827428,35.21024579047404,1.546669056739426,32.33395126737493,1,1.0,0.08284899270827428,89.53770757511505
2011-09-30,sh600148 sz000023 sz002040 ,长春一东 深天地Ａ 南京港 ,0.0018349574115612555,35.274855091950165,1.5474652383613057,33.617396490337214,1,1.0,0.0018349574115612555,89.7020054552442
2011-10-31,sh600241 sz000023 sz002175 ,时代万恒 深天地Ａ 广陆数测 ,-0.0403012256443438,33.85323519731795,1.5296001785220457,33.853984653208066,0,1.0,-0.0,89.7020054552442
2011-11-30,sz000023 sz000150 sz000582 ,深天地Ａ 宜华地产 北海港 ,-0.18468807195427728,27.60094645931062,1.440923974637985,32.89111707831928,0,0.0,-0.0,89.7020054552442
2011-12-30,sh600148 sh600689 sz000567 ,长春一东 上海三毛 海德股份 ,0.006481302431919689,27.779836540720634,1.4437296859778421,31.94382381595468,0,0.0,0.0,89.7020054552442
2012-01-31,sh600241 sz000567 sz000638 ,时代万恒 海德股份 万方地产 ,0.12754172089534266,31.322924699315468,1.4958623064341852,31.16635959772297,1,0.0,0.12754172089534266,101.14275359876946
2012-02-29,sh600689 sz000526 sz000638 ,上海三毛 旭飞投资 万方地产 ,-0.018373506934310502,30.747412725149708,1.4878085774621914,30.260871124362875,1,1.0,-0.018373506934310502,99.28440651416722
2012-03-30,sz000023 sz000567 sz002175 ,深天地Ａ 海德股份 广陆数测 ,0.11720590510543061,34.351191063251115,1.535941800004877,30.36046229754951,1,1.0,0.11720590510543061,110.9211252425157
2012-04-27,sz002103 sz002143 sz002175 ,广博股份 高金食品 广陆数测 ,0.005261539707790197,34.531931219040295,1.5382208672089739,31.746659249495444,1,1.0,0.005261539707790197,111.50474114741196
2012-05-31,sh600689 sz002188 sz002247 ,上海三毛 新嘉联 帝龙新材 ,-0.03076347563245785,33.469608994441636,1.5246506387829848,32.88461374023965,1,1.0,-0.03076347563245785,108.07446776022003
2012-06-29,sh600336 sh600370 sz002141 ,澳柯玛 三房巷 蓉胜超微 ,-0.1278830097063428,29.189414662537956,1.4652253861363995,32.45791173288414,0,1.0,-0.0,108.07446776022003
2012-07-31,sz002058 sz002098 sz002112 ,威尔泰 浔兴股份 三变科技 ,0.12929747021335491,32.96353213541272,1.5180337413967597,32.90113561493675,1,0.0,0.12929747021335491,122.04822303627127
2012-08-31,sz000593 sz000821 sz002058 ,大通燃气 京山轻机 威尔泰 ,0.04735831949725022,34.52462962203947,1.5381290281929632,32.93582332669442,1,1.0,0.04735831949725022,127.82822177689465
2012-09-28,sz000526 sz002175 sz002366 ,银润投资 广陆数测 丹甫股份 ,0.039139417012904465,35.87590349803255,1.5548028471432753,33.20461778249287,1,1.0,0.039139417012904465,132.83134385503857
2012-10-31,sh600148 sz002112 sz002175 ,长春一东 三变科技 广陆数测 ,-0.10105907690856364,32.25031780726067,1.508533998700265,32.960759545056675,0,1.0,-0.0,132.83134385503857
2012-11-30,sz000810 sz002141 sz002196 ,华润锦华 蓉胜超微 方正电机 ,0.15255665828705145,37.170318520631746,1.5701962826765714,34.55694031667544,1,0.0,0.15255665828705145,153.0956497893415
2012-12-31,sz000985 sz002141 sz002175 ,大庆华科 蓉胜超微 广陆数测 ,0.05260500800511836,39.12566342396238,1.5924617146164417,35.78936657438537,1,1.0,0.05260500800511836,161.1492476720586
2013-01-31,sh600137 sz002026 sz002058 ,浪莎股份 山东威达 威尔泰 ,0.05105803807275677,41.123343036684915,1.6140884124894175,37.10910925731446,1,1.0,0.05105803807275677,169.37721209509468
2013-02-28,sh600566 sz002071 sz002354 ,洪城股份 江苏宏宝 科冕木业 ,-0.0025264223966448007,41.019448101812124,1.6129898128351265,38.13781817807037,1,1.0,-0.0025264223966448007,168.94929371297638
2013-03-29,sz002053 sz002112 sz002373 ,云南盐化 三变科技 联信永益 ,0.03790405524162255,42.574251528644076,1.6291470216414021,40.20260492234705,1,1.0,0.03790405524162255,175.35315707490616
2013-04-26,sz000985 sz002213 sz002280 ,大庆华科 特尔佳 新世纪 ,0.13234803779325977,48.20887017897681,1.6831269534953366,42.41031525401606,1,1.0,0.13234803779325977,198.56080333462327
2013-05-31,sz002201 sz002280 sz002380 ,九鼎新材 新世纪 科远股份 ,-0.12779023976203496,42.048247100148544,1.6237478957201248,42.9948319892533,0,1.0,-0.0,198.56080333462327
2013-06-28,sz000923 sz002040 sz002105 ,河北宣工 南京港 信隆实业 ,0.028556502374073922,43.24899796828958,1.6359760497919595,43.41996297557423,0,0.0,0.0,198.56080333462327
2013-07-31,sz000838 sz000923 sz002201 ,国兴地产 河北宣工 九鼎新材 ,0.08582868791060672,46.96100271735637,1.6717373614500688,44.60827389868309,1,0.0,0.08582868791060672,215.60301655531
2013-08-30,sh600148 sz002504 sz002536 ,长春一东 东光微电 西泵股份 ,0.04649586184972021,49.14449501202691,1.691474876800947,45.92232259535965,1,1.0,0.04649586184972021,225.62766462744864
2013-09-30,sz000023 sz002034 sz002580 ,深天地Ａ 美欣达 圣阳股份 ,-0.05795901335635678,46.29612856923343,1.6655446754387608,45.53977427341097,1,1.0,-0.05795901335635678,212.55050779974275
2013-10-31,sh600137 sz000711 sz002552 ,浪莎股份 天伦置业 宝鼎重工 ,0.1006687796710648,50.95670333579288,1.707201323381733,47.32146552053983,1,1.0,0.1006687796710648,233.947708038408
2013-11-29,sh600302 sz000711 sz002103 ,标准股份 天伦置业 广博股份 ,-0.07242817848602867,47.26600213152846,1.674548870218238,48.12486635318761,0,1.0,-0.0,233.947708038408
2013-12-31,sz002103 sz002141 sz002280 ,广博股份 蓉胜超微 新世纪 ,0.07744397537074765,50.92646923647626,1.7069435673155946,48.917959657011586,1,0.0,0.07744397537074765,252.06554857777732
2014-01-30,sh600302 sh600883 sz000711 ,标准股份 博闻科技 天伦置业 ,0.05844733438566996,53.90298561302212,1.7316128208333157,49.869657777210634,1,1.0,0.05844733438566996,266.79810798261
2014-02-28,sh600593 sz000560 sz000711 ,大连圣亚 昆百大Ａ 天伦置业 ,0.031601404710456915,55.60639567648116,1.7451247456694992,51.731711198660186,1,1.0,0.031601404710456915,275.22930296895265
2014-03-31,sz000711 sz002034 sz002323 ,天伦置业 美欣达 中联电气 ,0.016320600643312533,56.51392545353103,1.7521554744116543,52.84315562220782,1,1.0,0.016320600643312533,279.7212105080462
2014-04-30,sh600774 sz000836 sz002558 ,汉商集团 鑫茂科技 世纪游轮 ,0.023837793313984612,57.861092727854235,1.7623866311992111,54.96217374147297,1,1.0,0.023837793313984612,286.3891469096746
2014-05-30,sz002150 sz002169 sz002645 ,通润装备 智光电气 华宏科技 ,0.05794716547446499,61.213979042688564,1.786850610509109,57.019675702715425,1,1.0,0.05794716547446499,302.98458619574035
2014-06-30,sz002361 sz002413 sz002488 ,神剑股份 常发股份 金固股份 ,0.08557220403646348,66.4521941472133,1.822509325238048,59.52951740955366,1,1.0,0.08557220403646348,328.9116450255857
2014-07-31,sz002323 sz002352 sz002652 ,中联电气 鼎泰新材 扬子新材 ,0.06217217095134875,70.58367132182607,1.8487042438984664,62.524972538622634,1,1.0,0.06217217095134875,349.36079604800574
2014-08-29,sh600099 sh600719 sz000668 ,林海股份 大连热电 荣丰控股 ,0.22636851598024066,86.56159225138491,1.9373252364365963,68.53450589819342,1,1.0,0.22636851598024066,428.4450809910683
2014-09-30,sh600984 sz000668 sz002323 ,建设机械 荣丰控股 中联电气 ,0.009317066745500258,87.36809238398784,1.9413528533247624,74.43590582942014,1,1.0,0.009317066745500258,432.43693240744335
2014-10-31,sh600539 sh600719 sz000838 ,狮头股份 大连热电 国兴地产 ,0.041844496722228675,91.02396623937699,1.9591557553446952,80.39790326875783,1,1.0,0.041844496722228675,450.53203820813724
2014-11-28,sh600605 sz002098 sz002680 ,汇通能源 浔兴股份 黄海机械 ,-0.06704850962216102,84.92094496312886,1.9290148181598714,84.09165343194095,1,1.0,-0.06704850962216102,420.32453650924714
2014-12-31,sh600605 sz000838 sz002193 ,汇通能源 国兴地产 山东如意 ,0.10910885687516858,94.18657219281495,1.973988991558902,88.81223360613873,1,1.0,0.10910885687516858,466.18566620435615
2015-01-30,sh600137 sz002112 sz002530 ,浪莎股份 三变科技 丰东股份 ,0.09124750977333962,102.78086235949618,2.0119122572137136,92.05608762776099,1,1.0,0.09124750977333962,508.72394733752895
2015-02-27,sh600605 sz002120 sz002201 ,汇通能源 新海股份 九鼎新材 ,0.26173433138269253,129.68214264809546,2.112880177446235,100.51889768058251,1,1.0,0.26173433138269253,641.8744695522812
2015-03-31,sh600883 sz002295 sz002620 ,博闻科技 精艺股份 瑞和股份 ,0.2918093936777044,167.52461006506178,2.2240786157332226,115.81902644571946,1,1.0,0.2918093936777044,829.1794693295305
2015-04-30,sh600573 sz002352 sz002696 ,惠泉啤酒 鼎泰新材 百洋股份 ,0.3082725054659443,219.16784133702373,2.340776830129526,142.66840572049844,1,1.0,0.3082725054659443,1084.7927018206672
2015-05-29,sh600356 sz002193 sz002627 ,恒丰纸业 山东如意 宜昌交运 ,0.019308178308907964,223.39957309713745,2.3490823388703035,168.51100590136292,1,1.0,0.019308178308907964,1105.7380727356226
2015-06-30,sz000568 sz000596 sz002623 ,泸州老窖 古井贡酒 亚玛顿 ,-0.2295758796244205,172.11241959564208,2.2358122100558795,182.37731734859213,0,1.0,-0.0,1105.7380727356226
2015-07-31,sh600697 sh600897 sz000885 ,欧亚集团 厦门空港 同力水泥 ,0.038171269652713224,178.68216917460825,2.2520812161013697,192.1773226538947,0,0.0,0.0,1105.7380727356226
2015-08-31,sh600605 sz002193 sz002627 ,汇通能源 山东如意 宜昌交运 ,0.0010676781750957876,178.87294422691474,2.2525446554832067,194.4469894862653,0,0.0,0.0,1105.7380727356226
2015-09-30,sz000856 sz002193 sz002679 ,冀东装备 山东如意 福建金森 ,0.3350045227537375,238.7961895412082,2.378027392497407,198.37265912710217,1,0.0,0.3350045227537375,1476.1653280830574
2015-10-30,sh600985 sz002088 sz002627 ,雷鸣科化 鲁阳节能 宜昌交运 ,0.169824130299989,279.34954474899524,2.4461479679347358,209.56265345747374,1,1.0,0.169824130299989,1726.8538211037605
2015-11-30,sh600419 sz000608 sz002352 ,天润乳业 阳光股份 鼎泰新材 ,0.11222572603170544,310.6997502250776,2.4923409041210376,237.2801195833609,1,1.0,0.11222572603170544,1920.6512449277548
2015-12-31,sh600241 sh601177 sz000862 ,时代万恒 杭齿前进 银星能源 ,-0.2202744372988087,242.26053757536823,2.384282676584738,249.99579326351287,0,1.0,-0.0,1920.6512449277548
2016-01-29,sh601116 sz002088 sz002621 ,三江购物 鲁阳节能 三垒股份 ,0.02314696469684452,247.86813368606386,2.394220696780455,263.79483115534265,0,0.0,0.0,1920.6512449277548
2016-02-29,sh600419 sh600854 sz000715 ,天润乳业 春兰股份 中兴商业 ,0.36446577793535906,338.2075858553407,2.529183344415382,283.6771104181692,1,0.0,0.36446577793535906,2620.6628950528648
2016-03-31,sz002350 sz002352 sz002627 ,北京科锐 鼎泰新材 宜昌交运 ,0.036543824937983915,350.56698466553644,2.544771013147602,297.92059840147743,1,1.0,0.036543824937983915,2716.431941111147
2016-04-29,sh600505 sz002350 sz002627 ,西昌电力 北京科锐 宜昌交运 ,-0.036744998273524176,337.6854014192467,2.5285122859238096,303.31772864031126,1,1.0,-0.036744998273524176,2616.6166541248717
2016-05-31,sh600361 sh600505 sh603333 ,华联综超 西昌电力 明星电缆 ,0.01029242285409282,341.16100236230767,2.532959381736952,323.0978215976992,1,1.0,0.01029242285409282,2643.5479791761863
2016-06-30,sh600505 sh600810 sz002300 ,西昌电力 神马股份 太阳电缆 ,0.00248936993656379,342.01027830511634,2.5340391579395267,341.92625052150964,1,1.0,0.00248936993656379,2650.1287480414117
2016-07-29,sh600605 sh600857 sz000715 ,汇通能源 宁波中百 中兴商业 ,0.07721001425954266,368.4168967699645,2.566339540107002,347.9681127044344,1,1.0,0.07721001425954266,2854.745226467313
2016-08-31,sh600962 sz000668 sz002357 ,国投中鲁 荣丰控股 富临运业 ,0.018267613316751863,375.1469941795159,2.574201471067459,352.8841146072303,1,1.0,0.018267613316751863,2906.894608382261
2016-09-30,sh600505 sh600810 sz002034 ,西昌电力 神马股份 美欣达 ,0.06528018940091096,399.63666101273714,2.6016653217591896,365.2743665259283,1,1.0,0.06528018940091096,3096.657238985942
2016-10-31,sh600683 sh600731 sh600810 ,京投发展 湖南海利 神马股份 ,0.05087752500963805,419.9691852281809,2.6232174256923764,381.0360030991029,1,1.0,0.05087752500963805,3254.207495108726
2016-11-30,sh600561 sz000880 sz002088 ,江西长运 潍柴重机 鲁阳节能 ,-0.007300706947514168,416.90311327984364,2.620035138290625,396.01457009404834,1,1.0,-0.007300706947514168,3230.449479840533
2016-12-30,sh600505 sz000862 sz002420 ,西昌电力 银星能源 毅昌股份 ,-0.04871785382304494,396.59248834870385,2.5983444842021073,401.6496884097962,0,1.0,-0.0,3230.449479840533
2017-01-26,sh600706 sh600792 sz002731 ,曲江文旅 云煤能源 萃华珠宝 ,0.036731698390522816,411.1600040146754,2.614010861627927,408.85229037682814,1,0.0,0.036731698390522816,3349.109375799857
2017-02-28,sh603333 sz000862 sz002295 ,明星电缆 银星能源 精艺股份 ,-0.04688146099132873,391.8842223252668,2.5931577786732807,407.3018026393341,0,1.0,-0.0,3349.109375799857
2017-03-31,sh600302 sz000929 sz002621 ,标准股份 兰州黄河 三垒股份 ,-0.14896176719187681,333.50845603308073,2.523106849832624,390.009656800314,0,0.0,-0.0,3349.109375799857
2017-04-28,sh600222 sz000785 sz002627 ,太龙药业 武汉中商 宜昌交运 ,-0.10409567213139015,298.79166914081503,2.4753684843862924,366.3873679725083,0,0.0,-0.0,3349.109375799857
2017-05-31,sh600156 sz002096 sz002731 ,华升股份 南岭民爆 萃华珠宝 ,0.024101292464090873,305.99293454461167,2.485711398626308,348.2674572116899,0,0.0,0.0,3349.109375799857
2017-06-30,sh600505 sh600866 sz000798 ,西昌电力 星湖科技 中水渔业 ,0.04457861504241678,319.6336757793753,2.5046525291985637,329.96219156462985,0,0.0,0.0,3349.109375799857
2017-07-31,sh600156 sh600778 sz002687 ,华升股份 友好集团 乔治白 ,0.020879929406393494,326.30760436555477,2.51362719482838,316.8468679726874,1,0.0,0.020879929406393494,3419.0385431408486
2017-08-31,sz002633 sz002660 sz002696 ,申科股份 茂硕电源 百洋股份 ,0.0314055113610785,336.5554615416635,2.5270566425770955,317.456269074404,1,1.0,0.0314055113610785,3526.4151969514237
2017-09-29,sz000705 sz002629 sz002693 ,浙江震元 仁智股份 双成药业 ,-0.030107690886023164,326.4225537395642,2.5137801581279207,322.98244599415386,1,1.0,-0.030107690886023164,3420.2429782658355
2017-10-31,sh600573 sh600796 sz000702 ,惠泉啤酒 钱江生化 正虹科技 ,-0.1089686187865031,290.8527389178008,2.4636731578414057,319.95440686879164,0,1.0,-0.0,3420.2429782658355
2017-11-30,sh600302 sz000715 sz002758 ,标准股份 中兴商业 华通医药 ,-0.052408040230249586,275.6097168755184,2.4402945249592034,311.14961508802025,0,0.0,-0.0,3420.2429782658355
2017-12-29,sh603006 sz002205 sz002758 ,联明股份 国统股份 华通医药 ,-0.07769693358365237,254.19568700843203,2.405168177514885,296.7272316165957,0,0.0,-0.0,3420.2429782658355
2018-01-31,sh600302 sz000679 sz002420 ,标准股份 大连友谊 毅昌股份 ,-0.0628007402158356,238.23200970462963,2.377000114426814,277.06254124918894,0,0.0,-0.0,3420.2429782658355
2018-02-28,sh600156 sh600774 sz002395 ,华升股份 汉商集团 双象股份 ,0.13282104426548313,269.87423401106327,2.4311614226781257,265.7528773034888,1,0.0,0.13282104426548313,3874.52322228079
2018-03-30,sh600778 sz000159 sz002593 ,友好集团 国际实业 日上集团 ,-0.07219627278738672,250.3903201941135,2.398617535530644,257.66039355875125,0,1.0,-0.0,3874.52322228079
2018-04-27,sh600302 sh600719 sz000679 ,标准股份 大连热电 大连友谊 ,-0.03934104298100316,240.53970384532974,2.3811867719271795,250.64639095271355,0,0.0,-0.0,3874.52322228079
2018-05-31,sh600156 sh600302 sh600444 ,华升股份 标准股份 国机通用 ,-0.039570891404227204,231.02133334606123,2.3636520860682566,246.0115202202394,0,0.0,-0.0,3874.52322228079
